date,strategy,D_R,D_B,band_active,band_violation
2020-07-31,CtR-only,1.5123866501944838e-07,0.07328586866989355,0,0.0
2020-07-31,MDP,0.038891193069183046,0.0011115787226764595,0,0.0
2020-07-31,CtB-only,0.04011273844176381,0.001048921775788171,0,0.0
2020-07-31,Main,0.003929509747111428,0.02270151674390534,1,0.002701516743905341
2020-08-31,EW,0.037622891712855294,0.7274082391418855,0,0.0
2020-08-31,GMV,0.13457823849022893,0.17121974464798256,0,0.0
2020-08-31,CtR-only,1.223848044695723e-07,0.07410754829496828,0,0.0
2020-08-31,MDP,0.03558063030565394,0.0007338862594290514,0,0.0
2020-08-31,CtB-only,0.03652384477507175,0.000692804270026265,0,0.0
2020-08-31,Main,0.0038063200238336085,0.022514909752422433,1,0.0025149097524224326
2020-09-30,EW,0.03801438376266014,0.7476860565750291,0,0.0
2020-09-30,GMV,0.1353889716601278,0.17674404868655483,0,0.0
2020-09-30,CtR-only,2.008371062190543e-07,0.07746799845336047,0,0.0
2020-09-30,MDP,0.032432896626945394,0.0007899636281687767,0,0.0
2020-09-30,CtB-only,0.03352751077871676,0.0007455258330691549,0,0.0
2020-09-30,Main,0.0041271840554335075,0.022598609393870945,1,0.0025986093938709445
2020-10-30,EW,0.037901545467473576,0.7515059687853954,0,0.0
2020-10-30,GMV,0.13673609118214827,0.18077469255555134,0,0.0
2020-10-30,CtR-only,1.5990004844138372e-07,0.07876673149415674,0,0.0
2020-10-30,MDP,0.031208360703720246,0.0008444663930415999,0,0.0
2020-10-30,CtB-only,0.032030079787754094,0.0007928301411228144,0,0.0
2020-10-30,Main,0.004273149554053884,0.022633500509949344,1,0.0026335005099493436
2020-11-30,EW,0.03812217512814981,0.7589406309262896,0,0.0
2020-11-30,GMV,0.13781507893080278,0.18463649051159456,0,0.0
2020-11-30,CtR-only,1.4798417950638618e-07,0.07905631983956345,0,0.0
2020-11-30,MDP,0.03041100297603487,0.0009643528099221261,0,0.0
2020-11-30,CtB-only,0.03080830484508075,0.0009103132253043374,0,0.0
2020-11-30,Main,0.004291560638045617,0.02263470672180418,1,0.0026347067218041795
